post_id,tag_name,tag_id,tag_position,title
2003466,encryption,219,2,Create product keys for iPhone application? [iPhone SDK]
2003477,mysql,21,0,MySQL: Update_time not updated (Windows)
2003480,php,5,0,Help loading contstants stored in serialized array using eval() and constant()
2003480,arrays,114,1,Help loading contstants stored in serialized array using eval() and constant()
2003481,asp.net,96,0,Which authentication mechanisms should I support in a new web project?
2003481,authentication,183,1,Which authentication mechanisms should I support in a new web project?
2003487,architecture,48,0,Architectural Thinking in Functional Languages
2003487,f#,1198,1,Architectural Thinking in Functional Languages
2003487,functional-programming,2556,2,Architectural Thinking in Functional Languages
2003491,git,119,0,How to commit one file at a time using Git?
2003492,database-design,1695,0,Shall I use PostgreSQL Array Type in The Following Case
2003492,postgresql,256,1,Shall I use PostgreSQL Array Type in The Following Case
2003493,javascript,3,0,javascript float from/to bits
2003493,types,1926,1,javascript float from/to bits
2003494,javascript,3,0,JavaScript Form validation in IE
2003500,.net,1,0,Speeding up cross-AppDomain communication
2003500,serialization,1125,1,Speeding up cross-AppDomain communication
2003503,android,1386,0,How can i determine when my application is running?
2003504,python,16,0,How to use Python tkSimpleDialog.askstring
2003504,tkinter,5323,2,How to use Python tkSimpleDialog.askstring
2003505,git,119,0,How do I delete a Git branch locally and remotely?
2003506,c++,10,0,How to build a boost dependent project using regular makefiles?
2003506,boost,1702,1,How to build a boost dependent project using regular makefiles?
2003506,makefile,4301,3,How to build a boost dependent project using regular makefiles?
2003516,sorting,134,0,Grouping items in an array?
2003516,algorithm,248,1,Grouping items in an array?
2003521,java,17,0,Find total hours between two Dates
2003526,php,5,0,Is it fine with PHP to assign NULL here?
2003527,python,16,0,Why are django projects python packages?
2003527,django,243,1,Why are django projects python packages?
2003529,c#,9,0,Concurrency Error updating a row a second time C#
2003529,mysql,21,1,Concurrency Error updating a row a second time C#
2003532,java,17,0,Java Media Framework: extract audio info from mp3 file
2003532,audio,348,1,Java Media Framework: extract audio info from mp3 file
2003534,xcode,908,0,How to find out how many lines of code there are in an Xcode project?
2003536,bash,387,0,Bash: Why is echo adding extra space?
2003536,syntax,367,1,Bash: Why is echo adding extra space?
2003539,c++,10,0,"Send email through Gmail using c++, Linux"
2003539,email,146,1,"Send email through Gmail using c++, Linux"
2003539,client,1283,2,"Send email through Gmail using c++, Linux"
2003539,gmail,980,3,"Send email through Gmail using c++, Linux"
2003555,apache-flex,38,0,Convert a Relative URL to an Absolute URL in Actionscript / Flex
2003555,url,365,1,Convert a Relative URL to an Absolute URL in Actionscript / Flex
2003555,actionscript,1709,2,Convert a Relative URL to an Absolute URL in Actionscript / Flex
2003558,php,5,0,PHP wordpress style related posts
2003558,wordpress,382,1,PHP wordpress style related posts
2003558,mysql,21,2,PHP wordpress style related posts
2003566,.net,1,0,OutOfMemoryException when I hit 1GB
2003566,out-of-memory,9511,1,OutOfMemoryException when I hit 1GB
2003572,sql,22,0,How can I escape single and double quotes in SQL prepared statement?
2003572,perl,580,1,How can I escape single and double quotes in SQL prepared statement?
2003572,string,139,2,How can I escape single and double quotes in SQL prepared statement?
2003573,.net,1,0,How to start a 64-bit process from a 32-bit process
2003573,process,5910,1,How to start a 64-bit process from a 32-bit process
2003588,mysql,21,0,Too Many Columns in MySQL - error 1117
2003598,flash,299,0,Flash Range Slider Component
2003598,actionscript-3,14012,1,Flash Range Slider Component
2003598,slider,7917,3,Flash Range Slider Component
2003605,plsql,2148,0,How to find out which package/procedure is updating a table?
2003606,css,4,0,Override a CSS layout
2003608,c,8,0,Linux equivalent of GetCommandLine and CommandLineToArgv?
2003608,linux,58,1,Linux equivalent of GetCommandLine and CommandLineToArgv?
2003608,api,201,2,Linux equivalent of GetCommandLine and CommandLineToArgv?
2003610,opengl,129,0,Getting basic 3D models into an OpenGL app
2003610,3d,309,1,Getting basic 3D models into an OpenGL app
2003610,header,5062,2,Getting basic 3D models into an OpenGL app
2003620,sharepoint,669,0,Extending WSS3 task lists to support recurring reminders
2003620,task,10001,2,Extending WSS3 task lists to support recurring reminders
2003622,html,2,0,HTML: can my favicon be on a CDN instead of /favicon.ico?
2003623,jquery,820,0,jQuery Autocomplete with multiple inputs
2003623,asp.net-mvc,470,1,jQuery Autocomplete with multiple inputs
2003623,autocomplete,4682,2,jQuery Autocomplete with multiple inputs
2003628,oop,137,0,"I need an accurate, comprehensive and idiot-proof OOD tutorial to help me avoid Global variables in C#"
2003630,python,16,0,"AppEngine/Python, query database and send multiple images to the client as a response to a single get request"
2003630,ajax,363,1,"AppEngine/Python, query database and send multiple images to the client as a response to a single get request"
2003630,image,4985,2,"AppEngine/Python, query database and send multiple images to the client as a response to a single get request"
2003630,google-app-engine,984,3,"AppEngine/Python, query database and send multiple images to the client as a response to a single get request"
2003631,sql,22,0,Converting BlobColumn to String in SSIS Script Component
2003631,ssis,2175,1,Converting BlobColumn to String in SSIS Script Component
2003637,php,5,0,Will this foreach copy the values in memory?
2003639,mysql,21,0,Translating INTERSECT statement to MySQL
2003639,sql,22,1,Translating INTERSECT statement to MySQL
2003643,algorithm,248,0,How is 1-bit bitmap data converted to 8bit (24bpp)?
2003643,image-processing,6941,1,How is 1-bit bitmap data converted to 8bit (24bpp)?
2003643,colors,6439,2,How is 1-bit bitmap data converted to 8bit (24bpp)?
2003648,iphone,154,0,"CoreData: ""Dangling reference to an invalid object."" error"
2003648,cocoa-touch,1435,1,"CoreData: ""Dangling reference to an invalid object."" error"
2003648,core-data,5263,2,"CoreData: ""Dangling reference to an invalid object."" error"
2003658,.net,1,0,"For developers, is it worth it to learn/use SSIS?"
2003658,linq,28,1,"For developers, is it worth it to learn/use SSIS?"
2003658,ssis,2175,2,"For developers, is it worth it to learn/use SSIS?"
2003663,string,139,0,Import multiline SQL query to single string
2003663,file,5310,1,Import multiline SQL query to single string
2003663,r,4452,2,Import multiline SQL query to single string
2003663,statistics,402,3,Import multiline SQL query to single string
2003666,php,5,0,Order a mysql query alphabetically
2003666,mysql,21,1,Order a mysql query alphabetically
2003677,c#,9,0,Excel/Visual Studio/C#. How to change the display name of a cell but keep the formula
2003677,.net,1,1,Excel/Visual Studio/C#. How to change the display name of a cell but keep the formula
2003677,excel,522,2,Excel/Visual Studio/C#. How to change the display name of a cell but keep the formula
2003682,java,17,0,Has Java ever been used in outer space?
2003687,html,2,0,"For a html table, is there a way to have striped rows as well as a seperate color for the first column"
2003687,html-table,4574,1,"For a html table, is there a way to have striped rows as well as a seperate color for the first column"
2003693,python,16,0,"Best way to save complex Python data structures across program sessions (pickle, json, xml, database, other)"
2003693,json,1508,1,"Best way to save complex Python data structures across program sessions (pickle, json, xml, database, other)"
2003693,sqlite,121,2,"Best way to save complex Python data structures across program sessions (pickle, json, xml, database, other)"
2003700,.net,1,0,Cleaning up after calling GetSystemMenu()
2003700,windows,64,1,Cleaning up after calling GetSystemMenu()
2003700,winapi,889,2,Cleaning up after calling GetSystemMenu()
2003702,visual-studio-2010,14456,0,VS2010 Beta 2 > Setup Project > Prerequisites > Missing .NET 3.0
2003709,google-app-engine,984,0,Guestbook application
2003709,google-cloud-datastore,91903,1,Guestbook application
2003732,ruby-on-rails,4984,0,Change rails text_field form builder type
2003732,forms,49,1,Change rails text_field form builder type
2003732,html5,905,2,Change rails text_field form builder type
2003737,php,5,0,Is there a reversed function for mysql_escape_string?
2003740,javascript,3,0,Editing draggable after it's added to a sortable
2003740,jquery,820,1,Editing draggable after it's added to a sortable
2003740,jquery-ui,4196,2,Editing draggable after it's added to a sortable
2003745,c,8,0,Pointer address in a C multidimensional array
2003745,arrays,114,1,Pointer address in a C multidimensional array
2003745,memory,61,2,Pointer address in a C multidimensional array
2003745,pointers,2027,3,Pointer address in a C multidimensional array
2003745,multidimensional-array,25430,4,Pointer address in a C multidimensional array
2003749,java,17,0,Pros and cons of writing complete view logic of a web application in a javascript library (ExtJS)?
2003749,java-ee,27300,1,Pros and cons of writing complete view logic of a web application in a javascript library (ExtJS)?
2003749,extjs,4025,2,Pros and cons of writing complete view logic of a web application in a javascript library (ExtJS)?
2003749,javascript,3,3,Pros and cons of writing complete view logic of a web application in a javascript library (ExtJS)?
2003756,php,5,0,nginx not forwarding POST to @fallback
2003756,c++,10,1,nginx not forwarding POST to @fallback
2003756,nginx,6605,2,nginx not forwarding POST to @fallback
2003765,sql,22,0,Counter variable in SQLite
2003765,actionscript-3,14012,1,Counter variable in SQLite
2003765,sqlite,121,2,Counter variable in SQLite
2003774,regex,18,0,Emacs: how to replace a string using a regular expression?
2003774,emacs,371,1,Emacs: how to replace a string using a regular expression?
2003774,replace,2498,2,Emacs: how to replace a string using a regular expression?
2003776,iphone,154,0,Is Md5 Encryption Symmetric or Asymmetric?
2003776,cocoa,994,1,Is Md5 Encryption Symmetric or Asymmetric?
2003776,cryptography,2387,2,Is Md5 Encryption Symmetric or Asymmetric?
2003776,passwords,220,3,Is Md5 Encryption Symmetric or Asymmetric?
2003788,java,17,0,Learn different Java technologies without GUIs?
2003796,jquery,820,0,Malsup's jQuery form plugins with file upload fail in Google Chrome
2003796,ajax,363,1,Malsup's jQuery form plugins with file upload fail in Google Chrome
2003796,forms,49,2,Malsup's jQuery form plugins with file upload fail in Google Chrome
2003801,asp.net,96,0,Multiple models sent to a single view instance
2003801,asp.net-mvc,470,1,Multiple models sent to a single view instance
2003801,model,3737,2,Multiple models sent to a single view instance
2003803,bash,387,0,Show Hexadecimal Numbers Of a File
2003803,file-io,724,1,Show Hexadecimal Numbers Of a File
2003803,hex,1391,2,Show Hexadecimal Numbers Of a File
2003805,wpf,378,0,Positioning adorner relative to parent's dimensions in WPF
2003814,winapi,889,0,Get the issuing CA for a given certificate
2003815,javascript,3,0,How to remove element from an array in JavaScript?
2003815,arrays,114,1,How to remove element from an array in JavaScript?
